1,0,1,0,0,0,0,1,0,1,0,0,0,0,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,2,0,0,3,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,2,0,0,1,4,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1
0,0,1,0,0,2,0,0,1,0,0,0,0,0,3,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,2,1,38,1,0,0,0,0,0,0,0,1,1,2,4,2,0,0,0,6,2,2,0,0,0,0,1,1,0,0,2,0,0,1,0,1,1,0,0,1
3,0,1,0,0,1,0,0,3,0,0,1,1,1,0,1,1,4,2,0,2,1,2,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,26,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0
0,9,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,36,0,0,0,3,0,0,2,1,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,66,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0
3,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,1,3,1,3,0,3,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,2,0,0,2,19,1,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,1,1,0,0,1
0,0,1,1,0,0,0,2,0,0,1,4,7,0,2,1,0,0,1,0,3,3,2,0,0,0,0,0,2,0,0,1,0,3,0,0,2,11,1,1,0,1,0,0,0,1,0,20,0,1,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,4,1,0,0,39,0,1,0,6,0,0,0,0,0,0,4,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,1,0,1,0,0,0,5,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,41,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,2,0,0,1,1
1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,3,38,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,2,1,0,2,0,14,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,3,0,1,0,0,0,0,3,1,0,0,0,0,29,2,1,1,0,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,0,0,0,1,0,0,0,0,1,0,3,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,10,0,1,2,0,1,1,0,1,0,6,1,2,1,31,0,2,0,1,2,0,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,35,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,1,1,0,0,0,0,2,1,0,15,2,0,0,0,2,0,0,0,0,1,0,0,2,0,0,2,1,0,0,0,2,0,0,0,4
0,0,0,0,0,0,2,0,1,2,0,0,2,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,0,1,0,1,0,0,0,0,2,0,1,2,36,3,0,0,1,2,0,0,0,1,0,2,0,0,0,2,3,1,1,2,0,1,0,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,1,0,0,0,0,1,1,0,4,0,3,0,0,0,1,1,1,0,0,0,0,3,2,0,56,0,0,3,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5
1,2,1,0,1,0,0,0,0,1,1,0,0,2,5,0,2,1,0,0,0,2,5,0,0,1,0,0,1,1,2,1,2,0,0,0,3,1,1,0,1,0,0,0,2,0,0,0,0,2,0,4,0,0,1,0,0,25,0,0,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1
0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0,0,1,0,2,1,0,2,0,1,1,2,57,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1
2,1,0,0,0,1,2,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,2,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,0,0,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,38,0,1,0,0,0,0,0,2,0,1,1,1,14,0,4,1,0,0,2
0,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,2,0,4,2,1,3,2,0,0,1,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,27,1,2,4,0,1,0,0,1,0,1,4,2,1,0,0,0,1,0
0,0,0,0,0,0,0,1,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,53,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,55,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
0,0,3,2,0,0,1,0,1,0,1,2,0,2,3,1,1,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,2,0,1,3,2,0,2,0,0,0,0,1,1,3,0,0,3,0,1,0,1,1,1,0,2,0,1,2,0,3,1,0,22,0,2,1,0,0,2,2,0,1,2,0,1,0,0,0
